user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age,cancellation_rate,session_per_user,n_booking,trip_distance,trip_seats,overcarrier,session_duration,time_to_flight,discount,customer_value
628033,1990-05-06,M,1.0,1.0,usa,st. petersburg,PIE,27.911,-82.687,2023-03-01,32,0.0,8,4.0,2266.931224624875,1.0,0.0,2.379166666666667,9.893807870370372,0.5,2698.480125
629803,1983-04-15,M,,1.0,usa,tulsa,TUL,36.198,-95.888,2023-03-01,39,0.0,8,3.0,1837.816194187686,1.3333333333333333,0.8333333333333334,2.8777777777777778,7.888510802469135,0.6666666666666666,1092.509
631975,1985-05-25,F,,,canada,montreal,YMX,45.68,-74.039,2023-03-02,37,0.0,8,1.0,560.818146345714,1.0,1.0,1.5666666666666667,3.651689814814815,0.0,100.99
635576,1984-06-24,F,1.0,,canada,toronto,YKZ,43.862,-79.37,2023-03-04,38,0.0,9,4.0,2112.460587164345,1.25,0.25,2.275,7.9843576388888895,0.0,1063.4125
639458,1981-04-01,F,,,usa,stockton,SCK,37.894,-121.239,2023-03-05,41,0.0,8,3.0,2442.3672721938274,1.0,0.3333333333333333,2.5166666666666666,7.745474537037037,0.3333333333333333,598.385
642578,1959-12-04,F,1.0,1.0,usa,new york,LGA,40.777,-73.872,2023-03-07,63,0.0,8,3.0,1914.6409201878932,1.0,1.0,2.038888888888889,9.760214120370371,0.3333333333333333,367.8533333333333
642786,1982-04-17,F,,,usa,charlotte,CLT,35.214,-80.943,2023-03-07,40,0.0,8,3.0,640.2071872133267,1.0,1.0,2.6888888888888887,7.905729166666667,0.3333333333333333,1512.6288333333334
643469,1980-12-03,F,1.0,,usa,new york,LGA,40.777,-73.872,2023-03-07,42,0.0,8,3.0,153.60487750116317,1.0,0.0,3.672222222222222,11.646342592592593,0.3333333333333333,1489.5801666666666
645022,2006-08-05,F,,,usa,corpus christi,CRP,27.77,-97.501,2023-03-07,16,0.0,8,1.0,,,,1.2333333333333334,,0.0,445.0
650606,2004-12-15,F,,,canada,quebec,YQB,46.788,-71.398,2023-03-10,18,,8,,,,,,,,
651390,1994-07-28,F,,1.0,usa,stockton,SCK,37.894,-121.239,2023-03-10,28,0.0,8,1.0,4140.86471502796,1.0,1.0,5.033333333333333,6.677060185185185,0.0,767.08
652040,1969-11-15,F,,,canada,calgary,YYC,51.114,-114.02,2023-03-10,53,0.0,8,3.0,2443.0418248919996,1.3333333333333333,0.8333333333333334,2.65,5.888668981481481,1.0,1147.4258333333335
655300,1971-11-03,F,,,usa,new orleans,NBG,29.825,-90.035,2023-03-12,51,0.0,8,2.0,1442.841249988911,1.0,1.0,3.9916666666666663,8.504866898148148,1.0,760.315
656422,1986-11-17,F,,,canada,quebec,YQB,46.788,-71.398,2023-03-12,36,0.0,8,4.0,3297.6514871527797,1.75,0.7083333333333333,2.6374999999999997,7.326293402777778,0.0,1705.8500000000001
662596,2004-05-04,F,,,usa,nashville,BNA,36.124,-86.678,2023-03-14,18,0.3333333333333333,8,3.0,1229.7711374054752,1.0,1.0,1.3666666666666667,4.726828703703704,0.0,226.09
664401,1981-12-20,F,,,usa,columbus,LCK,39.814,-82.928,2023-03-15,41,0.25,8,4.0,1743.156419857475,1.0,0.0,3.6166666666666667,6.855127314814815,0.5,628.83375
665892,1992-06-13,F,,1.0,usa,knoxville,TYS,35.812,-83.993,2023-03-16,30,0.0,8,5.0,2060.5227043957702,1.0,0.5,3.7266666666666666,8.503683449074074,0.4,867.4284
667536,1998-11-02,F,,,usa,portland,PDX,45.589,-122.597,2023-03-16,24,0.0,8,2.0,3658.811477945548,1.0,1.5,2.166666666666667,8.752662037037037,0.0,729.1700000000001
667916,1976-04-26,F,,,canada,vancouver,YVR,49.195,-123.182,2023-03-16,46,0.0,9,3.0,3659.208053584049,1.0,0.3333333333333333,2.538888888888889,91.14823688271605,0.0,858.8833333333333
669348,1983-11-17,F,1.0,,usa,bakersfield,BFL,35.433,-119.057,2023-03-17,39,0.0,8,2.0,3249.182529704807,1.0,0.5,2.7333333333333334,5.813726851851852,0.0,847.73
672009,1973-02-07,F,1.0,,usa,indianapolis,IND,39.717,-86.294,2023-03-18,49,0.0,8,2.0,2724.045076101453,3.0,0.0,4.75,7.958159722222222,0.5,3953.38275
677209,1984-08-14,F,,,canada,toronto,YTZ,43.627,-79.396,2023-03-20,38,0.0,8,1.0,569.7426758517886,1.0,0.0,3.433333333333333,10.563587962962963,0.0,312.3
679066,1978-03-02,F,1.0,,usa,montgomery,MXF,32.379,-86.362,2023-03-20,44,0.0,8,3.0,1389.2471447386954,1.3333333333333333,0.5,2.327777777777778,8.045605709876545,0.0,1259.2133333333334
683976,2001-03-08,F,,1.0,usa,los angeles,LAX,33.942,-118.408,2023-03-22,21,0.0,8,1.0,,,,1.6166666666666667,,0.0,280.0
691334,1975-02-24,F,,1.0,usa,new york,JFK,40.64,-73.779,2023-03-25,47,0.0,8,3.0,3437.8420776261305,1.0,0.6666666666666666,2.8166666666666664,6.757766203703704,0.0,1142.78
695557,1993-04-24,F,,,usa,san diego,SAN,32.733,-117.189,2023-03-26,29,0.0,8,4.0,2646.8797487804177,1.25,0.625,2.966666666666667,7.069293981481481,0.25,1577.411875
702595,1983-01-18,F,,1.0,usa,fort worth,FTW,32.82,-97.362,2023-03-29,39,0.0,8,3.0,1792.6273770194573,1.0,0.3333333333333333,2.9111111111111114,6.611635802469135,0.3333333333333333,578.7633333333333
713557,1965-10-22,F,1.0,,usa,minneapolis,MSP,44.88,-93.217,2023-04-02,57,0.0,8,2.0,1941.7704711525203,1.5,0.75,2.1833333333333336,6.268969907407407,0.0,1380.0349999999999
715059,1982-10-01,F,,,usa,houston,IAH,29.98,-95.34,2023-04-02,40,0.0,8,3.0,2394.564175907811,1.0,0.3333333333333333,2.6,8.588703703703704,0.3333333333333333,563.57
720860,1986-03-17,F,,1.0,usa,long beach,LGB,33.818,-118.151,2023-04-04,36,0.0,8,4.0,1328.7376635847395,1.5,0.75,3.4291666666666667,7.095361689814815,0.0,1750.885
734565,1966-02-08,F,1.0,,usa,honolulu,HNL,21.316,-157.927,2023-04-09,56,0.0,8,2.0,7374.605368824332,1.0,0.5,3.025,7.643385416666666,0.5,1673.4470000000001
741190,2003-04-24,F,,1.0,canada,toronto,YTZ,43.627,-79.396,2023-04-12,19,,8,,,,,,,,
770252,1998-12-12,F,,,usa,oakland,OAK,37.721,-122.221,2023-04-22,24,0.5,8,2.0,,,,,,,
777366,1975-07-02,F,,,usa,new york,JFK,40.64,-73.779,2023-04-24,47,0.0,8,1.0,581.897830139198,1.0,0.0,5.766666666666667,8.786967592592593,0.0,736.73
811077,1979-02-22,F,1.0,1.0,usa,knoxville,TYS,35.812,-83.993,2023-05-06,43,0.0,8,1.0,3184.843424658804,1.0,0.0,3.683333333333333,10.583553240740741,0.0,1431.79
276512,1982-08-27,F,1.0,1.0,usa,austin,AUS,30.194,-97.67,2022-08-06,40,0.0,8,1.0,2299.1482701158357,1.0,1.0,3.283333333333333,10.192858796296296,0.0,495.69
387282,1993-12-18,F,,1.0,usa,amarillo,AMA,35.219,-101.706,2022-10-30,29,0.0,8,1.0,,,,1.7666666666666666,,1.0,3564.0
472785,1978-04-02,M,,,canada,toronto,YZD,43.742,-79.466,2022-12-16,44,0.0,8,3.0,1980.837911818284,1.0,0.6666666666666666,2.4333333333333336,6.197615740740741,0.3333333333333333,729.7256666666667
474951,1986-10-24,F,,,usa,jacksonville,NIP,30.236,-81.681,2022-12-17,36,0.0,10,5.0,1767.8488002132722,1.2,0.4,2.9233333333333333,7.61894212962963,0.4,703.7004000000001
479254,1980-04-03,F,1.0,,canada,montreal,YHU,45.517,-73.417,2022-12-19,42,0.0,8,3.0,1370.2704189644976,1.0,0.3333333333333333,2.4388888888888887,8.45849151234568,0.3333333333333333,657.0833333333334
484249,1981-06-09,F,1.0,,usa,minneapolis,MSP,44.88,-93.217,2022-12-22,41,0.0,8,3.0,2195.255057852098,1.0,0.0,2.9277777777777776,8.86764274691358,0.3333333333333333,3479.2966666666666
490133,1974-05-11,F,1.0,1.0,usa,lubbock,LBB,33.664,-101.823,2022-12-25,48,0.0,8,5.0,2097.0195733398828,1.0,1.0,2.25,8.767881944444445,0.2,1009.302
491266,1981-06-04,F,1.0,,usa,sacramento,SMF,38.695,-121.591,2022-12-25,41,0.0,8,3.0,2571.384551745317,1.3333333333333333,0.6666666666666666,3.5944444444444446,8.42227237654321,0.0,1131.9066666666668
492209,1982-05-10,F,1.0,,canada,montreal,YUL,45.468,-73.741,2022-12-26,40,0.0,8,4.0,1563.6435263634926,1.25,0.25,2.8708333333333336,6.60877025462963,0.25,942.285
495603,1994-12-16,F,1.0,,usa,san francisco,SFO,37.619,-122.375,2022-12-28,28,0.0,8,5.0,1680.3598597291475,1.0,0.25,2.7733333333333334,61.93169849537037,0.2,1117.31
497042,1968-01-19,F,1.0,1.0,usa,fresno,FAT,36.776,-119.718,2022-12-28,55,0.0,8,4.0,3320.351139461404,1.0,0.0,3.0125,8.100685763888889,0.25,715.0575
499810,1978-05-20,M,1.0,,usa,cincinnati,LUK,39.103,-84.419,2022-12-30,44,0.0,9,3.0,1997.894534428193,1.0,0.5,2.6555555555555554,11.554270833333334,0.0,1161.32
500532,1986-11-08,F,1.0,1.0,canada,ottawa,YOW,45.323,-75.669,2022-12-30,36,0.0,8,1.0,,,,2.5833333333333335,,0.0,566.0
500646,1976-06-26,F,1.0,,usa,indianapolis,IND,39.717,-86.294,2022-12-30,46,0.0,8,3.0,1436.3066714653246,1.0,1.0,2.305555555555556,8.179618055555556,1.0,1149.341666666667
501436,1993-02-24,F,1.0,,usa,columbus,CMH,39.998,-82.892,2022-12-31,29,0.2,8,5.0,901.5677606676703,1.0,1.3333333333333333,4.783333333333333,6.564270833333334,0.0,247.70666666666668
502210,1981-01-08,F,1.0,,canada,montreal,YMX,45.68,-74.039,2022-12-31,42,0.2,8,5.0,2035.622456093823,1.0,1.0,2.6055555555555556,9.184236111111112,0.0,761.61
505916,1996-08-28,F,,,usa,charlotte,CLT,35.214,-80.943,2023-01-02,26,0.0,8,5.0,2307.5739978890415,1.0,0.75,3.6366666666666667,6.242039930555555,0.4,2403.2154
506837,1976-09-05,F,,1.0,usa,cleveland,CLE,41.412,-81.85,2023-01-03,46,0.0,8,3.0,1599.1478797591856,1.0,1.0,2.9333333333333336,8.070416666666667,0.6666666666666666,2340.9893333333334
507435,1970-07-08,F,1.0,1.0,usa,los angeles,LAX,33.942,-118.408,2023-01-03,52,0.0,8,4.0,1883.1578123331485,1.0,0.5,2.1125,6.610685763888889,0.0,797.6125
507728,1986-06-03,F,1.0,1.0,usa,st. louis,STL,38.748,-90.36,2023-01-03,36,0.0,8,2.0,1284.5505357623747,1.0,0.0,2.3333333333333335,6.908101851851852,0.0,444.78499999999997
510067,1976-01-26,F,1.0,1.0,usa,new york,LGA,40.777,-73.872,2023-01-04,46,0.0,8,3.0,1493.1908584200703,1.0,0.0,2.4444444444444446,8.565318287037037,0.3333333333333333,1421.2376666666669
510694,1978-09-03,M,,,usa,anchorage,ANC,61.174,-149.996,2023-01-05,44,0.2,9,5.0,3744.6176439473516,1.0,0.6666666666666666,4.844444444444444,8.043395061728395,0.3333333333333333,860.77
510805,1951-05-01,F,,,usa,dallas,DAL,32.847,-96.852,2023-01-05,71,0.0,8,2.0,2127.325816575012,1.0,2.0,2.05,5.51337962962963,0.0,663.4300000000001
572502,1966-02-08,F,1.0,,usa,fresno,FAT,36.776,-119.718,2023-02-04,56,0.0,8,3.0,2223.3296825009593,1.0,1.0,3.9444444444444446,10.016116898148148,0.0,672.39
572609,1983-02-09,F,1.0,,usa,kansas city,MCI,39.297,-94.714,2023-02-04,39,0.0,8,3.0,1900.8494628711248,1.0,0.5,3.638888888888889,6.286568287037037,0.3333333333333333,537.0105
572826,1981-03-02,F,1.0,1.0,usa,houston,IAH,29.98,-95.34,2023-02-04,41,0.0,8,2.0,2278.0849476067465,1.0,0.0,4.416666666666666,9.36212962962963,0.5,1015.0
572908,1972-08-03,F,1.0,1.0,usa,new york,JFK,40.64,-73.779,2023-02-04,50,0.0,8,5.0,2662.2471318087128,1.0,0.8,4.416666666666666,7.884293981481481,0.0,914.5319999999999
573040,1976-12-01,M,,,usa,portland,PDX,45.589,-122.597,2023-02-04,46,0.0,8,3.0,2945.322690735264,1.0,0.3333333333333333,2.788888888888889,5.886952160493827,0.0,735.6999999999999
573086,1979-03-27,F,,1.0,usa,new york,LGA,40.777,-73.872,2023-02-04,43,0.25,8,4.0,1582.0739139421917,1.0,1.0,3.8333333333333335,6.493171296296296,0.5,1584.654
573191,1986-02-21,M,,,usa,cleveland,CLE,41.412,-81.85,2023-02-04,36,0.25,8,4.0,750.50404110207,1.0,0.5,2.4333333333333336,6.95386574074074,1.0,1071.4085
573792,1978-09-07,F,,,usa,denver,DEN,39.858,-104.667,2023-02-05,44,0.0,8,1.0,2609.355168702949,1.0,2.0,2.6166666666666667,5.456516203703703,0.0,651.44
573841,1979-11-06,F,1.0,1.0,usa,sacramento,MCC,38.667,-121.401,2023-02-05,43,0.0,8,2.0,4032.687941462172,1.0,0.0,2.6416666666666666,6.465821759259259,0.0,2154.94
574150,1969-02-25,M,1.0,,usa,columbus,LCK,39.814,-82.928,2023-02-05,53,0.0,8,3.0,2198.9956231197484,1.3333333333333333,0.5,2.211111111111111,6.553788580246914,1.0,944.7086666666668
574489,1972-03-02,F,1.0,1.0,usa,rochester,ROC,43.119,-77.672,2023-02-05,50,0.0,8,2.0,2594.1849618468623,1.0,1.0,3.55,6.260729166666666,0.0,952.0450000000001
574513,1979-01-09,F,,,usa,houston,HOU,29.645,-95.279,2023-02-05,44,0.0,8,4.0,2404.5860690205773,1.0,0.5,3.7125,6.362005208333334,0.25,756.5274999999999
574987,1981-12-27,F,1.0,1.0,usa,new york,LGA,40.777,-73.872,2023-02-05,41,0.0,8,1.0,567.2430413127438,1.0,1.0,3.15,6.524895833333333,1.0,823.432
575208,1984-06-08,F,,,usa,san diego,NZY,32.699,-117.215,2023-02-05,38,0.0,8,1.0,1703.9457006644689,2.0,0.0,3.1666666666666665,5.043634259259259,0.0,2264.1400000000003
576231,1993-05-16,F,1.0,1.0,canada,toronto,YYZ,43.677,-79.631,2023-02-06,29,0.0,8,2.0,588.5909474382797,1.0,0.0,3.4916666666666667,5.917326388888889,0.5,765.97
576272,1983-09-20,F,,1.0,usa,charlotte,CLT,35.214,-80.943,2023-02-06,39,0.0,8,4.0,1726.9626612337238,1.0,0.5,2.8291666666666666,7.433278356481481,0.25,613.964625
578511,1970-03-06,F,1.0,1.0,usa,buffalo,BUF,42.94,-78.732,2023-02-07,52,0.0,9,1.0,3403.9561188553353,2.0,0.0,5.116666666666666,6.8693634259259255,0.0,2942.5
580211,1985-02-15,F,,,usa,oklahoma city,TIK,35.415,-97.386,2023-02-08,37,0.0,8,6.0,1559.883943329514,1.0,0.8333333333333334,3.7055555555555557,7.508653549382717,0.3333333333333333,979.3148333333334
580895,1951-11-14,F,1.0,,usa,austin,AUS,30.194,-97.67,2023-02-08,71,0.0,8,2.0,,,,1.4166666666666667,,0.5,985.0
581086,1980-10-22,F,,,usa,los angeles,LAX,33.942,-118.408,2023-02-08,42,0.0,8,1.0,4193.0733474725275,3.0,0.0,2.5166666666666666,4.345474537037037,1.0,6713.847000000001
581239,1987-09-15,M,,1.0,usa,chicago,UGN,42.422,-87.868,2023-02-08,35,0.0,8,2.0,1460.659282095608,1.0,1.0,2.5,6.836458333333333,0.0,378.645
581343,1999-01-04,F,,,canada,halifax,YAW,44.64,-63.499,2023-02-08,24,0.3333333333333333,8,3.0,4863.6582469602445,1.0,1.0,8.116666666666667,6.937418981481481,0.0,1802.0900000000001
582190,1955-07-12,F,1.0,,usa,new york,JFK,40.64,-73.779,2023-02-09,67,,8,,,,,,,,
582254,1973-11-02,F,,,usa,indianapolis,IND,39.717,-86.294,2023-02-09,49,0.0,8,4.0,1600.8905075382809,1.0,0.5,3.6666666666666665,6.5215856481481485,0.0,1217.0600000000002
582785,1970-02-17,F,,1.0,usa,stockton,SCK,37.894,-121.239,2023-02-09,52,0.0,8,6.0,2547.995267394118,1.0,0.3333333333333333,2.6222222222222222,6.853734567901235,0.16666666666666666,726.4915833333334
582801,1972-09-15,F,1.0,,usa,milwaukee,MKE,42.947,-87.896,2023-02-09,50,0.25,8,4.0,1046.6271678920914,1.0,0.5,6.333333333333333,8.380671296296295,0.5,1051.9765
582833,1980-09-06,F,,,usa,detroit,YIP,42.238,-83.53,2023-02-09,42,0.0,8,2.0,607.3448114679286,4.0,0.125,5.441666666666666,5.616359953703704,0.0,2008.0
582979,1977-08-28,F,,,usa,reno,RNO,39.498,-119.768,2023-02-09,45,0.0,9,6.0,2517.204015756792,1.0,0.5,3.283333333333333,6.9639236111111105,0.3333333333333333,725.5709999999999
583038,1979-04-26,M,1.0,,usa,chicago,MDW,41.786,-87.752,2023-02-09,43,0.0,8,3.0,1062.5502866677914,1.0,0.6666666666666666,3.1277777777777778,5.4969020061728395,0.6666666666666666,409.5046666666667
583070,1997-10-10,F,,1.0,usa,new york,LGA,40.777,-73.872,2023-02-09,25,0.0,8,3.0,2413.5038431400467,1.3333333333333333,0.6666666666666666,2.577777777777778,7.129922839506173,0.3333333333333333,1198.7466666666667
585946,1976-09-01,F,1.0,,usa,akron,AKR,41.038,-81.467,2023-02-10,46,0.0,8,2.0,1172.6076256161377,1.0,0.0,2.6916666666666664,6.785671296296297,0.5,874.2465
586774,1984-04-13,F,1.0,1.0,usa,new york,LGA,40.777,-73.872,2023-02-11,38,0.0,8,3.0,1686.113138848984,1.3333333333333333,0.3333333333333333,2.4555555555555557,9.374452160493828,0.3333333333333333,561.7813333333332
588048,1980-04-28,F,1.0,,usa,san antonio,SKF,29.384,-98.581,2023-02-11,42,0.0,8,3.0,2220.37786595425,1.0,1.3333333333333333,2.277777777777778,8.371797839506174,0.3333333333333333,561.7199999999999
589140,1994-03-02,F,,1.0,usa,los angeles,LAX,33.942,-118.408,2023-02-12,28,0.0,8,1.0,3974.209842999768,1.0,0.0,2.466666666666667,7.552453703703704,0.0,1238.45
589228,1973-01-19,M,1.0,,usa,los angeles,LAX,33.942,-118.408,2023-02-12,49,0.2,8,5.0,2666.076388199006,1.0,0.0,3.2222222222222228,6.231558641975308,0.6666666666666666,784.6640000000001
589414,1977-12-19,F,1.0,1.0,usa,omaha,OMA,41.302,-95.894,2023-02-12,45,0.0,8,1.0,2137.1604259162245,1.0,1.0,2.05,6.7638541666666665,1.0,515.947
590404,1972-03-23,F,1.0,1.0,usa,san antonio,RND,29.529,-98.279,2023-02-12,50,0.0,8,4.0,2054.6823743696787,1.25,0.375,3.091666666666667,7.013825231481482,0.5,1224.7402499999998
591255,1995-12-04,F,,,usa,omaha,OMA,41.302,-95.894,2023-02-13,27,0.0,8,1.0,1688.7877580238062,1.0,1.0,2.4166666666666665,5.918460648148148,0.0,721.11
592158,1980-06-17,F,1.0,1.0,usa,washington,IAD,38.944,-77.456,2023-02-13,42,0.0,8,2.0,3705.107607069591,1.0,0.0,4.0,7.6038194444444445,0.0,784.37
592445,1987-02-28,M,,1.0,usa,new york,JFK,40.64,-73.779,2023-02-13,35,0.0,8,3.0,2062.410824671262,2.0,0.5,2.305555555555556,8.160752314814815,0.0,2627.0133333333333
593386,1986-01-09,F,,,usa,sacramento,SMF,38.695,-121.591,2023-02-14,37,0.0,8,3.0,2518.836043351482,1.0,0.0,2.8666666666666667,8.31558449074074,0.0,1231.4566666666667
593632,1968-11-07,F,1.0,1.0,usa,dallas,DAL,32.847,-96.852,2023-02-14,54,0.0,9,4.0,2022.9958044363655,1.0,0.75,3.0125,6.3956510416666665,0.5,609.067125
594240,1981-08-12,F,,1.0,usa,austin,AUS,30.194,-97.67,2023-02-14,41,0.0,8,1.0,250.68505254168969,1.0,0.0,3.3,8.872708333333334,1.0,30.996
594503,2001-06-04,F,,,usa,los angeles,LAX,33.942,-118.408,2023-02-14,21,0.0,8,2.0,1906.1908733289172,1.0,1.0,2.375,3.422175925925926,0.0,464.14
595626,1978-02-25,F,,,usa,los angeles,LAX,33.942,-118.408,2023-02-15,44,0.0,8,4.0,2380.8056584495253,1.5,0.3333333333333333,3.416666666666667,8.036863425925926,0.5,1315.49425
596856,1994-02-03,F,,1.0,canada,quebec,YQB,46.788,-71.398,2023-02-15,28,0.0,8,3.0,1513.3116024817696,1.0,1.0,3.4666666666666663,8.421064814814814,0.3333333333333333,1164.7466666666667
598687,1984-04-16,M,,,usa,modesto,MOD,37.626,-120.954,2023-02-16,38,0.0,8,3.0,1632.6987715508694,1.0,1.0,2.9555555555555557,8.687067901234569,0.0,821.2266666666666
599348,1984-03-05,F,,,usa,san antonio,RND,29.529,-98.279,2023-02-17,38,0.0,8,5.0,2017.7221928594795,1.0,0.4,1.9600000000000002,8.126833333333334,0.0,558.732
599999,1957-07-14,F,,,canada,victoria,YYJ,48.647,-123.426,2023-02-17,65,,8,,,,,,,,
600011,1978-12-13,F,,,usa,new york,JFK,40.64,-73.779,2023-02-17,44,0.0,8,3.0,3390.301291618623,1.3333333333333333,0.0,3.9277777777777776,6.727133487654321,0.0,1284.5566666666666
600796,1944-02-07,F,1.0,,canada,vancouver,YVR,49.195,-123.182,2023-02-17,78,0.0,8,1.0,,,,1.3333333333333333,,1.0,2106.0
601104,1969-03-27,F,1.0,,usa,santa ana,SNA,33.676,-117.868,2023-02-17,53,0.0,8,2.0,57.999896262388354,1.0,1.0,2.9833333333333334,8.768449074074073,0.5,3133.92
602323,2005-04-26,F,,1.0,usa,dallas,DAL,32.847,-96.852,2023-02-18,17,0.0,9,2.0,1368.8881560524928,2.0,0.0,2.05,13.637511574074074,0.5,807.477
602793,1986-12-13,F,,1.0,usa,miami,OPF,25.907,-80.278,2023-02-18,36,0.0,8,2.0,1893.8280371658097,1.0,1.0,2.4416666666666664,5.718495370370371,0.0,514.375
602962,1983-07-02,F,1.0,1.0,canada,ottawa,YOW,45.323,-75.669,2023-02-18,39,0.0,8,3.0,1259.8157533770907,1.0,0.6666666666666666,2.772222222222222,9.069139660493827,0.3333333333333333,770.2333333333332
603635,1958-10-12,F,1.0,,canada,hamilton,YHM,43.173,-79.935,2023-02-18,64,0.25,8,4.0,2699.5785282156467,1.0,1.0,2.3083333333333336,9.234855324074074,0.5,1351.43
603883,1964-05-09,F,1.0,,usa,baltimore,BWI,39.175,-76.668,2023-02-18,58,0.0,8,3.0,1412.4940354439173,1.0,0.5,2.1555555555555554,12.232962962962961,0.3333333333333333,613.74
604840,1986-04-06,F,,,usa,tampa,TPA,27.975,-82.533,2023-02-19,36,0.0,8,3.0,3263.836699067033,1.6666666666666667,0.16666666666666666,2.9666666666666663,8.21761574074074,0.0,2552.4233333333336
605004,1982-03-27,F,1.0,,usa,buffalo,BUF,42.94,-78.732,2023-02-19,40,0.0,8,3.0,1836.599164614989,1.6666666666666667,0.6666666666666666,3.3777777777777778,6.798117283950617,0.0,1261.75
606568,1977-06-10,M,,,usa,los angeles,LAX,33.942,-118.408,2023-02-19,45,0.0,8,2.0,2244.728350670548,1.0,0.0,2.3166666666666664,11.360868055555555,0.5,1058.585
609763,2006-03-06,F,,1.0,canada,vancouver,YVR,49.195,-123.182,2023-02-21,16,0.0,8,1.0,,,,1.1166666666666667,,0.0,186.0
609800,1976-01-06,F,1.0,1.0,canada,ottawa,YOW,45.323,-75.669,2023-02-21,47,0.0,9,2.0,1845.5130999231314,1.0,1.0,2.375,8.813628472222222,0.5,433.4897500000001
610226,1966-09-06,F,,1.0,usa,houston,IAH,29.98,-95.34,2023-02-21,56,0.0,8,1.0,1467.0081696445245,1.0,1.0,3.9,4.546597222222222,0.0,2108.2
614311,1974-04-10,F,1.0,,usa,memphis,MEM,35.042,-89.977,2023-02-23,48,0.3333333333333333,8,3.0,1549.5257817733473,1.0,1.0,3.0,10.858333333333333,0.0,393.05
698291,1996-12-23,F,,,usa,corpus christi,CRP,27.77,-97.501,2023-03-27,26,0.0,8,3.0,1924.3026799941956,1.3333333333333333,0.6666666666666666,2.638888888888889,6.166222993827161,0.0,1034.7966666666669
714420,1981-06-11,F,1.0,1.0,usa,nashville,BNA,36.124,-86.678,2023-04-02,41,0.0,9,2.0,1151.7320829282403,1.5,0.75,3.1416666666666666,10.902332175925926,0.5,1154.90325
716801,1956-09-10,F,1.0,,usa,sacramento,SAC,38.513,-121.493,2023-04-03,66,0.3333333333333333,8,3.0,,,,1.2833333333333334,,0.0,138.0
741902,1976-09-05,F,1.0,1.0,canada,halifax,YAW,44.64,-63.499,2023-04-12,46,0.0,8,1.0,4436.813085406163,1.0,1.0,2.5833333333333335,6.467650462962963,0.0,708.76
187212,1969-02-20,F,1.0,1.0,usa,los angeles,LAX,33.942,-118.408,2022-05-21,53,0.0,8,3.0,2338.7155070077465,1.0,0.6666666666666666,2.8333333333333335,8.682986111111111,0.0,715.5233333333332
153982,1978-08-15,F,,1.0,canada,toronto,YKZ,43.862,-79.37,2022-04-19,44,0.0,8,3.0,1282.5421897455988,1.0,0.3333333333333333,4.444444444444444,9.12445987654321,0.0,445.95666666666665
167852,2006-02-16,F,,,usa,tampa,MCF,27.849,-82.521,2022-05-03,16,,8,,,,,,,,
347778,1974-07-20,F,,,usa,las vegas,LSV,36.236,-115.034,2022-10-03,48,0.0,9,5.0,2487.967618656662,1.6,0.85,3.2866666666666666,6.2013287037037035,0.0,3382.058
375160,2003-11-23,F,,,usa,houston,EFD,29.607,-95.159,2022-10-22,19,,8,,,,,,,,
375729,1971-04-12,F,,,usa,atlanta,ATL,33.64,-84.427,2022-10-23,51,0.0,8,3.0,1855.086336767669,1.0,0.3333333333333333,3.744444444444445,6.603186728395062,0.6666666666666666,854.4273333333334
377411,1986-05-24,F,1.0,,canada,montreal,YMX,45.68,-74.039,2022-10-24,36,0.0,8,2.0,1562.395152294886,1.5,0.0,3.0583333333333336,5.874265046296296,0.5,1465.768
460553,1969-06-09,F,1.0,1.0,usa,laredo,LRD,27.544,-99.461,2022-12-10,53,0.0,8,3.0,2761.434601700426,1.0,1.0,2.5500000000000003,8.492511574074074,0.0,1455.3566666666666
463783,1973-12-14,F,,,usa,st. louis,STL,38.748,-90.36,2022-12-12,49,0.0,9,4.0,1742.512547422837,1.0,0.6666666666666666,1.7708333333333335,7.658572530864198,0.25,1624.8674999999998
467809,1977-04-21,F,,1.0,usa,reno,RNO,39.498,-119.768,2022-12-14,45,0.0,8,3.0,2655.7772169690734,1.0,0.3333333333333333,2.961111111111111,8.454193672839507,0.6666666666666666,636.59
471161,1983-05-25,F,,,usa,houston,EFD,29.607,-95.159,2022-12-15,39,0.0,8,2.0,2360.892390580681,1.5,1.5,4.216666666666667,6.1366550925925925,0.5,922.571
475060,1992-11-08,F,,,usa,new york,LGA,40.777,-73.872,2022-12-17,30,0.0,8,2.0,1373.7239000855757,1.0,1.0,2.6416666666666666,6.158929398148148,0.0,481.73999999999995
476124,1989-04-17,F,,,canada,edmonton,YED,53.667,-113.467,2022-12-18,33,0.0,8,3.0,2503.0258370368947,1.0,0.6666666666666666,3.2944444444444443,9.677804783950618,0.3333333333333333,782.3308333333333
480690,1976-12-27,F,,,usa,louisville,LOU,38.228,-85.664,2022-12-20,46,0.0,8,4.0,1198.2488218894202,1.0,0.5,2.5833333333333335,10.003761574074074,0.5,829.491
480877,1976-01-17,F,1.0,,usa,columbus,LCK,39.814,-82.928,2022-12-20,47,0.0,8,4.0,1372.3143525491314,1.25,0.875,2.3833333333333333,8.430810185185186,0.5,715.101
